0.00,0.00,0.00,1.00,099633,099631,099629,118807,118805,118809,066459,118803,066457,118811
0.25,0.43,0.14,0.43,118803,F04562,066687,066686,F04566,009006,F04561,F04392,F04559,098532
0.25,0.38,0.13,0.50,118803,F04562,066687,066686,F04566,009006,F04561,F04392,066701,F04559
0.25,0.60,0.40,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.25,0.50,0.33,0.17,F04562,118803,066687,F04567,118767,066686,F04561,009006,F04559,F04392
0.25,0.43,0.29,0.29,118803,F04562,066687,F04566,066686,009006,F04561,F04392,F04559,118767
0.25,0.38,0.25,0.38,118803,F04562,066687,066686,F04566,009006,F04561,F04392,F04559,098532
0.25,0.33,0.22,0.44,118803,F04562,066687,066686,F04566,009006,F04561,F04392,066701,F04559
0.25,0.50,0.50,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.25,0.43,0.43,0.14,F04562,118803,066687,F04567,118767,066686,F04561,009006,F04559,F04392
0.25,0.38,0.38,0.25,118803,F04562,066687,F04566,066686,009006,F04561,F04392,F04559,118767
0.25,0.33,0.33,0.33,118803,F04562,066687,066686,F04566,009006,F04561,F04392,F04559,098532
0.25,0.30,0.30,0.40,118803,F04562,066687,066686,F04566,009006,F04561,F04392,066701,F04559
0.25,0.43,0.57,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.25,0.38,0.50,0.13,F04562,118803,066687,F04567,118767,066686,F04561,009006,F04559,F04392
0.25,0.33,0.44,0.22,118803,F04562,066687,F04566,066686,009006,F04561,F04392,F04559,118767
0.25,0.30,0.40,0.30,118803,F04562,066687,066686,F04566,009006,F04561,F04392,F04559,098532
0.25,0.27,0.36,0.36,118803,F04562,066687,066686,F04566,009006,F04561,F04392,066701,F04559
0.25,1.00,0.00,0.00,118767,F04562,19785275,19784274,F04567,118803,F03434,066688,F04560,F03444
0.25,0.80,0.00,0.20,19785275,F04562,19784274,118803,F04567,066687,118767,066686,F04561,009006
0.25,0.67,0.00,0.33,19785275,118803,19784274,F04562,066687,F04566,066686,009006,F04561,118767
0.25,0.57,0.00,0.43,118803,19785275,19784274,F04562,066687,F04566,066686,009006,F04561,F04392
0.25,0.50,0.00,0.50,118803,19785275,19784274,F04562,066687,066686,F04566,009006,F04561,F04392
0.25,0.80,0.20,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.25,0.67,0.17,0.17,F04562,118803,F04567,066687,118767,066686,F04561,009006,F03434,118740
0.25,0.57,0.14,0.29,118803,F04562,066687,F04566,066686,009006,F04561,118767,F04392,F04559
0.25,0.50,0.13,0.38,118803,F04562,066687,F04566,066686,009006,F04561,F04392,F04559,098532
0.25,0.44,0.11,0.44,118803,F04562,066687,066686,F04566,009006,F04561,F04392,F04559,098532
0.25,0.67,0.33,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.25,0.57,0.29,0.14,F04562,118803,F04567,066687,118767,066686,F04561,009006,F03434,118740
0.25,0.50,0.25,0.25,118803,F04562,066687,F04566,066686,009006,F04561,118767,F04392,F04559
0.25,0.44,0.22,0.33,118803,F04562,066687,F04566,066686,009006,F04561,F04392,F04559,098532
0.25,0.40,0.20,0.40,118803,F04562,066687,066686,F04566,009006,F04561,F04392,F04559,098532
0.25,0.57,0.43,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.25,0.50,0.38,0.13,F04562,118803,F04567,066687,118767,066686,F04561,009006,F03434,118740
0.25,0.44,0.33,0.22,118803,F04562,066687,F04566,066686,009006,F04561,118767,F04392,F04559
0.25,0.40,0.30,0.30,118803,F04562,066687,F04566,066686,009006,F04561,F04392,F04559,098532
0.25,0.36,0.27,0.36,118803,F04562,066687,066686,F04566,009006,F04561,F04392,F04559,098532
0.25,0.50,0.50,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.25,0.44,0.44,0.11,F04562,118803,F04567,066687,118767,066686,F04561,009006,F03434,118740
0.25,0.40,0.40,0.20,118803,F04562,066687,F04566,066686,009006,F04561,118767,F04392,F04559
0.25,0.36,0.36,0.27,118803,F04562,066687,F04566,066686,009006,F04561,F04392,F04559,098532
0.25,0.33,0.33,0.33,118803,F04562,066687,066686,F04566,009006,F04561,F04392,F04559,098532
0.50,0.00,0.00,1.00,099633,118807,118805,110870,009119,094505,068751,009105,009013,F04593
0.50,0.00,0.00,1.00,099633,118807,118805,110870,009119,094505,068751,009105,009013,F04593
0.50,0.00,0.00,1.00,099633,118807,118805,110870,009119,094505,068751,009105,009013,F04593
0.50,0.00,0.00,1.00,099633,118807,118805,110870,009119,094505,068751,009105,009013,F04593
0.50,0.00,1.00,0.00,F04181,F04526,F03289,F03450,F03452,F03454,F03544,F03546,011773,011715
0.50,0.00,0.50,0.50,118807,118805,110870,009119,094505,068751,009105,009013,F04593,101181
0.50,0.00,0.33,0.67,118807,118805,110870,009119,094505,068751,009105,009013,F04593,101181
0.50,0.00,0.25,0.75,118807,118805,110870,009119,094505,068751,009105,009013,F04593,101181
0.50,0.00,0.20,0.80,118807,118805,110870,009119,094505,068751,009105,009013,F04593,101181
0.50,0.00,1.00,0.00,F04181,F04526,F03289,F03450,F03452,F03454,F03544,F03546,011773,011715
0.50,0.00,0.67,0.33,118807,118805,110870,009119,094505,068751,009105,009013,F04593,101181
0.50,0.00,0.50,0.50,118807,118805,110870,009119,094505,068751,009105,009013,F04593,101181
0.50,0.00,0.40,0.60,118807,118805,110870,009119,094505,068751,009105,009013,F04593,101181
0.50,0.00,0.33,0.67,118807,118805,110870,009119,094505,068751,009105,009013,F04593,101181
0.50,0.00,1.00,0.00,F04181,F04526,F03289,F03450,F03452,F03454,F03544,F03546,011773,011715
0.50,0.00,0.75,0.25,118807,118805,110870,009119,094505,068751,009105,009013,F04593,101181
0.50,0.00,0.60,0.40,118807,118805,110870,009119,094505,068751,009105,009013,F04593,101181
0.50,0.00,0.50,0.50,118807,118805,110870,009119,094505,068751,009105,009013,F04593,101181
0.50,0.00,0.43,0.57,118807,118805,110870,009119,094505,068751,009105,009013,F04593,101181
0.50,0.00,1.00,0.00,F04181,F04526,F03289,F03450,F03452,F03454,F03544,F03546,011773,011715
0.50,0.00,0.80,0.20,118807,118805,110870,009119,094505,068751,009105,009013,F04593,101181
0.50,0.00,0.67,0.33,118807,118805,110870,009119,094505,068751,009105,009013,F04593,101181
0.50,0.00,0.57,0.43,118807,118805,110870,009119,094505,068751,009105,009013,F04593,101181
0.50,0.00,0.50,0.50,118807,118805,110870,009119,094505,068751,009105,009013,F04593,101181
0.50,1.00,0.00,0.00,118767,F04562,19785275,19784274,F04567,118803,F03434,066688,F04560,F03444
0.50,0.50,0.00,0.50,19785275,19784274,118803,F04562,066687,066686,F04566,009006,F04392,F04561
0.50,0.33,0.00,0.67,19785275,19784274,118803,066686,066687,F04562,F04392,009006,F04566,066701
0.50,0.25,0.00,0.75,19785275,19784274,118803,066686,066687,F04392,066701,009006,F04562,F04566
0.50,0.20,0.00,0.80,19785275,118803,19784274,066686,066687,F04392,066701,118805,009006,061379
0.50,0.50,0.50,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.50,0.33,0.33,0.33,118803,F04562,066687,066686,F04566,009006,F04392,F04561,066701,F04559
0.50,0.25,0.25,0.50,118803,066686,066687,F04562,F04392,009006,F04566,066701,F04561,105507
0.50,0.20,0.20,0.60,118803,066686,066687,F04392,066701,009006,F04562,F04566,118805,061379
0.50,0.17,0.17,0.67,118803,066686,066687,F04392,066701,118805,009006,061379,008333,105507
0.50,0.33,0.67,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.50,0.25,0.50,0.25,118803,F04562,066687,066686,F04566,009006,F04392,F04561,066701,F04559
0.50,0.20,0.40,0.40,118803,066686,066687,F04562,F04392,009006,F04566,066701,F04561,105507
0.50,0.17,0.33,0.50,118803,066686,066687,F04392,066701,009006,F04562,F04566,118805,061379
0.50,0.14,0.29,0.57,118803,066686,066687,F04392,066701,118805,009006,061379,008333,105507
0.50,0.25,0.75,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.50,0.20,0.60,0.20,118803,F04562,066687,066686,F04566,009006,F04392,F04561,066701,F04559
0.50,0.17,0.50,0.33,118803,066686,066687,F04562,F04392,009006,F04566,066701,F04561,105507
0.50,0.14,0.43,0.43,118803,066686,066687,F04392,066701,009006,F04562,F04566,118805,061379
0.50,0.13,0.38,0.50,118803,066686,066687,F04392,066701,118805,009006,061379,008333,105507
0.50,0.20,0.80,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.50,0.17,0.67,0.17,118803,F04562,066687,066686,F04566,009006,F04392,F04561,066701,F04559
0.50,0.14,0.57,0.29,118803,066686,066687,F04562,F04392,009006,F04566,066701,F04561,105507
0.50,0.13,0.50,0.38,118803,066686,066687,F04392,066701,009006,F04562,F04566,118805,061379
0.50,0.11,0.44,0.44,118803,066686,066687,F04392,066701,118805,009006,061379,008333,105507
0.50,1.00,0.00,0.00,118767,F04562,19785275,19784274,F04567,118803,F03434,066688,F04560,F03444
0.50,0.67,0.00,0.33,19785275,19784274,F04562,118803,066687,F04566,066686,F04561,009006,F04392
0.50,0.50,0.00,0.50,19785275,19784274,118803,F04562,066687,066686,F04566,009006,F04392,F04561
0.50,0.40,0.00,0.60,19785275,19784274,118803,066686,066687,F04562,F04566,F04392,009006,F04561
0.50,0.33,0.00,0.67,19785275,19784274,118803,066686,066687,F04562,F04392,009006,F04566,066701
0.50,0.67,0.33,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.50,0.50,0.25,0.25,F04562,118803,066687,F04566,066686,F04561,009006,F04392,F04559,F03337
0.50,0.40,0.20,0.40,118803,F04562,066687,066686,F04566,009006,F04392,F04561,066701,F04559
0.50,0.33,0.17,0.50,118803,066686,066687,F04562,F04566,F04392,009006,F04561,066701,F04559
0.50,0.29,0.14,0.57,118803,066686,066687,F04562,F04392,009006,F04566,066701,F04561,105507
0.50,0.50,0.50,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.50,0.40,0.40,0.20,F04562,118803,066687,F04566,066686,F04561,009006,F04392,F04559,F03337
0.50,0.33,0.33,0.33,118803,F04562,066687,066686,F04566,009006,F04392,F04561,066701,F04559
0.50,0.29,0.29,0.43,118803,066686,066687,F04562,F04566,F04392,009006,F04561,066701,F04559
0.50,0.25,0.25,0.50,118803,066686,066687,F04562,F04392,009006,F04566,066701,F04561,105507
0.50,0.40,0.60,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.50,0.33,0.50,0.17,F04562,118803,066687,F04566,066686,F04561,009006,F04392,F04559,F03337
0.50,0.29,0.43,0.29,118803,F04562,066687,066686,F04566,009006,F04392,F04561,066701,F04559
0.50,0.25,0.38,0.38,118803,066686,066687,F04562,F04566,F04392,009006,F04561,066701,F04559
0.50,0.22,0.33,0.44,118803,066686,066687,F04562,F04392,009006,F04566,066701,F04561,105507
0.50,0.33,0.67,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.50,0.29,0.57,0.14,F04562,118803,066687,F04566,066686,F04561,009006,F04392,F04559,F03337
0.50,0.25,0.50,0.25,118803,F04562,066687,066686,F04566,009006,F04392,F04561,066701,F04559
0.50,0.22,0.44,0.33,118803,066686,066687,F04562,F04566,F04392,009006,F04561,066701,F04559
0.50,0.20,0.40,0.40,118803,066686,066687,F04562,F04392,009006,F04566,066701,F04561,105507
0.50,1.00,0.00,0.00,118767,F04562,19785275,19784274,F04567,118803,F03434,066688,F04560,F03444
0.50,0.75,0.00,0.25,19785275,19784274,F04562,118803,066687,F04566,066686,F04561,009006,F04392
0.50,0.60,0.00,0.40,19785275,19784274,118803,F04562,066687,066686,F04566,009006,F04561,F04392
0.50,0.50,0.00,0.50,19785275,19784274,118803,F04562,066687,066686,F04566,009006,F04392,F04561
0.50,0.43,0.00,0.57,19785275,19784274,118803,066686,066687,F04562,F04566,F04392,009006,F04561
0.50,0.75,0.25,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.50,0.60,0.20,0.20,F04562,118803,066687,F04566,066686,F04561,009006,F04392,F04559,F03337
0.50,0.50,0.17,0.33,118803,F04562,066687,066686,F04566,009006,F04561,F04392,F04559,F03337
0.50,0.43,0.14,0.43,118803,F04562,066687,066686,F04566,009006,F04392,F04561,066701,F04559
0.50,0.38,0.13,0.50,118803,066686,066687,F04562,F04566,F04392,009006,F04561,066701,F04559
0.50,0.60,0.40,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.50,0.50,0.33,0.17,F04562,118803,066687,F04566,066686,F04561,009006,F04392,F04559,F03337
0.50,0.43,0.29,0.29,118803,F04562,066687,066686,F04566,009006,F04561,F04392,F04559,F03337
0.50,0.38,0.25,0.38,118803,F04562,066687,066686,F04566,009006,F04392,F04561,066701,F04559
0.50,0.33,0.22,0.44,118803,066686,066687,F04562,F04566,F04392,009006,F04561,066701,F04559
0.50,0.50,0.50,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.50,0.43,0.43,0.14,F04562,118803,066687,F04566,066686,F04561,009006,F04392,F04559,F03337
0.50,0.38,0.38,0.25,118803,F04562,066687,066686,F04566,009006,F04561,F04392,F04559,F03337
0.50,0.33,0.33,0.33,118803,F04562,066687,066686,F04566,009006,F04392,F04561,066701,F04559
0.50,0.30,0.30,0.40,118803,066686,066687,F04562,F04566,F04392,009006,F04561,066701,F04559
0.50,0.43,0.57,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.50,0.38,0.50,0.13,F04562,118803,066687,F04566,066686,F04561,009006,F04392,F04559,F03337
0.50,0.33,0.44,0.22,118803,F04562,066687,066686,F04566,009006,F04561,F04392,F04559,F03337
0.50,0.30,0.40,0.30,118803,F04562,066687,066686,F04566,009006,F04392,F04561,066701,F04559
0.50,0.27,0.36,0.36,118803,066686,066687,F04562,F04566,F04392,009006,F04561,066701,F04559
0.50,1.00,0.00,0.00,118767,F04562,19785275,19784274,F04567,118803,F03434,066688,F04560,F03444
0.50,0.80,0.00,0.20,19785275,19784274,F04562,118803,066687,F04566,066686,F04561,009006,F04392
0.50,0.67,0.00,0.33,19785275,19784274,F04562,118803,066687,F04566,066686,F04561,009006,F04392
0.50,0.57,0.00,0.43,19785275,19784274,118803,F04562,066687,066686,F04566,009006,F04392,F04561
0.50,0.50,0.00,0.50,19785275,19784274,118803,F04562,066687,066686,F04566,009006,F04392,F04561
0.50,0.80,0.20,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.50,0.67,0.17,0.17,F04562,118803,066687,F04566,066686,F04561,009006,F04392,118767,F04559
0.50,0.57,0.14,0.29,F04562,118803,066687,F04566,066686,F04561,009006,F04392,F04559,F03337
0.50,0.50,0.13,0.38,118803,F04562,066687,066686,F04566,009006,F04392,F04561,F04559,066701
0.50,0.44,0.11,0.44,118803,F04562,066687,066686,F04566,009006,F04392,F04561,066701,F04559
0.50,0.67,0.33,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.50,0.57,0.29,0.14,F04562,118803,066687,F04566,066686,F04561,009006,F04392,118767,F04559
0.50,0.50,0.25,0.25,F04562,118803,066687,F04566,066686,F04561,009006,F04392,F04559,F03337
0.50,0.44,0.22,0.33,118803,F04562,066687,066686,F04566,009006,F04392,F04561,F04559,066701
0.50,0.40,0.20,0.40,118803,F04562,066687,066686,F04566,009006,F04392,F04561,066701,F04559
0.50,0.57,0.43,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.50,0.50,0.38,0.13,F04562,118803,066687,F04566,066686,F04561,009006,F04392,118767,F04559
0.50,0.44,0.33,0.22,F04562,118803,066687,F04566,066686,F04561,009006,F04392,F04559,F03337
0.50,0.40,0.30,0.30,118803,F04562,066687,066686,F04566,009006,F04392,F04561,F04559,066701
0.50,0.36,0.27,0.36,118803,F04562,066687,066686,F04566,009006,F04392,F04561,066701,F04559
0.50,0.50,0.50,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.50,0.44,0.44,0.11,F04562,118803,066687,F04566,066686,F04561,009006,F04392,118767,F04559
0.50,0.40,0.40,0.20,F04562,118803,066687,F04566,066686,F04561,009006,F04392,F04559,F03337
0.50,0.36,0.36,0.27,118803,F04562,066687,066686,F04566,009006,F04392,F04561,F04559,066701
0.50,0.33,0.33,0.33,118803,F04562,066687,066686,F04566,009006,F04392,F04561,066701,F04559
0.75,0.00,0.00,1.00,099633,118807,118805,110870,009119,094505,009105,068751,009013,101181
0.75,0.00,0.00,1.00,099633,118807,118805,110870,009119,094505,009105,068751,009013,101181
0.75,0.00,0.00,1.00,099633,118807,118805,110870,009119,094505,009105,068751,009013,101181
0.75,0.00,0.00,1.00,099633,118807,118805,110870,009119,094505,009105,068751,009013,101181
0.75,0.00,1.00,0.00,F04181,F04526,F03289,F03450,F03452,F03454,F03544,F03546,011773,011715
0.75,0.00,0.50,0.50,118807,118805,110870,009119,094505,009105,068751,009013,101181,F04593
0.75,0.00,0.33,0.67,118807,118805,110870,009119,094505,009105,068751,009013,101181,F04593
0.75,0.00,0.25,0.75,118807,118805,110870,009119,094505,009105,068751,009013,101181,F04593
0.75,0.00,0.20,0.80,118807,118805,110870,009119,094505,009105,068751,009013,101181,F04593
0.75,0.00,1.00,0.00,F04181,F04526,F03289,F03450,F03452,F03454,F03544,F03546,011773,011715
0.75,0.00,0.67,0.33,118807,118805,110870,009119,094505,009105,068751,009013,101181,F04593
0.75,0.00,0.50,0.50,118807,118805,110870,009119,094505,009105,068751,009013,101181,F04593
0.75,0.00,0.40,0.60,118807,118805,110870,009119,094505,009105,068751,009013,101181,F04593
0.75,0.00,0.33,0.67,118807,118805,110870,009119,094505,009105,068751,009013,101181,F04593
0.75,0.00,1.00,0.00,F04181,F04526,F03289,F03450,F03452,F03454,F03544,F03546,011773,011715
0.75,0.00,0.75,0.25,118807,118805,110870,009119,094505,009105,068751,009013,101181,F04593
0.75,0.00,0.60,0.40,118807,118805,110870,009119,094505,009105,068751,009013,101181,F04593
0.75,0.00,0.50,0.50,118807,118805,110870,009119,094505,009105,068751,009013,101181,F04593
0.75,0.00,0.43,0.57,118807,118805,110870,009119,094505,009105,068751,009013,101181,F04593
0.75,0.00,1.00,0.00,F04181,F04526,F03289,F03450,F03452,F03454,F03544,F03546,011773,011715
0.75,0.00,0.80,0.20,118807,118805,110870,009119,094505,009105,068751,009013,101181,F04593
0.75,0.00,0.67,0.33,118807,118805,110870,009119,094505,009105,068751,009013,101181,F04593
0.75,0.00,0.57,0.43,118807,118805,110870,009119,094505,009105,068751,009013,101181,F04593
0.75,0.00,0.50,0.50,118807,118805,110870,009119,094505,009105,068751,009013,101181,F04593
0.75,1.00,0.00,0.00,118767,F04562,19785275,19784274,F04567,118803,F03434,066688,F04560,F03444
0.75,0.50,0.00,0.50,19785275,19784274,066686,118803,066687,F04562,F04392,F04566,009006,F04561
0.75,0.33,0.00,0.67,19785275,19784274,066686,066687,118803,F04392,F04562,066701,F04566,009006
0.75,0.25,0.00,0.75,19785275,19784274,066686,F04392,066687,118803,066701,F04562,105507,F04357
0.75,0.20,0.00,0.80,19785275,19784274,066686,F04392,066701,066687,118803,105507,061379,008333
0.75,0.50,0.50,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.75,0.33,0.33,0.33,066686,118803,066687,F04562,F04392,F04566,009006,F04561,066701,F04357
0.75,0.25,0.25,0.50,066686,066687,118803,F04392,F04562,066701,F04566,009006,F04357,105507
0.75,0.20,0.20,0.60,066686,F04392,066687,118803,066701,F04562,105507,F04357,061379,008333
0.75,0.17,0.17,0.67,066686,F04392,066701,066687,118803,105507,061379,008333,118805,F04357
0.75,0.33,0.67,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.75,0.25,0.50,0.25,066686,118803,066687,F04562,F04392,F04566,009006,F04561,066701,F04357
0.75,0.20,0.40,0.40,066686,066687,118803,F04392,F04562,066701,F04566,009006,F04357,105507
0.75,0.17,0.33,0.50,066686,F04392,066687,118803,066701,F04562,105507,F04357,061379,008333
0.75,0.14,0.29,0.57,066686,F04392,066701,066687,118803,105507,061379,008333,118805,F04357
0.75,0.25,0.75,0.00,118767,F04562,F04567,118803,F03434,066688,F04560,F03444,118740,066685
0.75,0.20,0.60,0.20,066686,118803,066687,F04562,F04392,F04566,009006,F04561,066701,F04357
